#{"t_start": 1629400253.5074558, "env_id": "ApolloLanderSolidObstacle-v0"}
r,l,t
206.251969,528,500.771144
264.086961,829,503.613432
-328.905533,90,503.892397
276.854428,292,504.762441
-75.541215,44,504.894308
-282.914616,83,505.120528
-488.496715,73,505.36798
-300.210538,112,507.937417
-119.941976,47,507.956165
295.000669,242,508.082592
271.91737,306,508.262379
196.146722,475,508.602302
169.600923,1000,511.94614
176.595137,1000,515.613715
-67.228409,39,515.73802
-114.465742,53,515.890432
170.542889,1000,519.095654
285.010247,643,521.319437
281.611278,459,522.922749
161.055487,1000,526.43707
-84.886246,76,526.663402
3.280921,185,527.199415
-127.186722,68,527.424307
298.38965,794,529.746718
-275.240458,119,530.028427
-152.95199,53,530.170358
289.514474,246,531.004201
294.425014,389,532.305523
-366.681374,96,532.611707
266.202569,431,534.192978
-310.739654,112,534.514097
-175.042701,62,534.677196
291.719523,439,536.133348
278.782188,462,537.530027
281.556417,475,539.10128
273.218302,264,541.846449
239.269191,967,542.861872
160.689004,1000,543.815454
-375.500981,227,543.930208
-256.716548,223,544.044559
104.933389,1000,547.877771
26.618243,195,548.477447
-274.323866,84,548.732172
165.616991,1000,552.152079
-222.662231,88,552.464983
246.224225,815,555.327825
-109.265663,57,555.504751
284.418735,886,558.568159
285.947027,538,560.474964
261.178776,725,563.020742
-137.55167,96,563.302898
296.229628,782,566.163941
-145.403353,45,566.278278
246.89164,858,568.899958
-74.165237,34,569.03344
-12.967715,146,569.511747
-533.636608,96,569.835332
11.820575,135,570.216182
-117.927108,52,570.368121
-86.304071,38,570.472269
249.753157,875,573.544806
-92.093135,56,573.701107
-345.142566,116,574.017295
-74.847154,39,574.12321
187.214599,1000,577.669423
-85.453108,79,577.905241
-81.746004,145,578.372712
199.444939,455,578.792745
154.056138,1000,579.734598
296.554025,221,579.84569
259.72343,281,580.001365
129.433098,1000,580.845497
-48.790893,91,581.144112
234.004739,386,582.377442
280.312939,628,584.326962
127.306015,1000,587.779516
-122.736288,48,587.981181
-311.77039,87,588.247753
37.326384,173,588.744148
281.217105,393,590.000454
-109.968161,64,590.162972
143.60656,1000,593.634582
-282.303016,121,593.966272
10.674157,191,594.616543
-131.925565,45,594.741509
-472.918405,101,595.096598
153.559438,1000,598.681247
-293.700597,120,599.102887
-339.674682,123,599.459894
168.6397,1000,603.126209
-242.903283,112,603.440241
-85.494382,39,603.569937
-200.18043,55,603.76441
-345.097931,98,604.079473
22.597785,163,604.522541
-113.350121,59,604.673686
-331.849413,80,604.941907
-361.777855,134,605.32534
-92.753105,88,605.586582
271.059921,446,606.993593
-364.672638,67,607.167565
153.664603,1000,610.549165
-252.656184,89,610.798323
246.676572,947,614.251704
292.988091,619,614.80872
-268.294521,67,614.836547
-292.120427,94,614.877364
147.535297,1000,615.584383
214.999651,324,615.811763
-128.83285,67,616.068948
224.829135,746,618.285652
-128.813172,34,618.372072
196.753621,1000,622.206217
-99.362834,53,622.339789
231.158421,294,623.249687
255.147395,287,624.229375
265.673868,384,625.618192
-106.661205,54,625.762916
293.443336,451,627.418564
260.782985,965,631.090772
183.599186,1000,634.566692
-114.207877,55,634.730248
230.8408,692,637.038465
178.507679,331,638.108717
174.535391,1000,641.175832
44.558249,94,641.435684
209.677591,685,643.697607
136.706333,1000,647.377082
-106.751648,50,647.519551
-26.776802,97,647.891607
-73.349049,43,650.061528
-63.013341,79,650.093085
265.07355,226,650.201791
-113.40522,55,650.221964
279.232653,417,650.511816
206.514599,262,651.395136
-86.631082,47,651.546531
-76.692281,47,651.673591
253.101134,403,653.021814
235.324164,302,654.01366
-539.339517,106,654.356293
-115.0747,304,655.346363
164.065442,1000,658.478841
270.331269,327,659.426172
-109.592987,69,659.610479
-3.193116,110,659.912536
-73.70001,119,660.247695
-60.317967,127,660.652577
-103.246294,53,660.806607
-117.749691,48,660.975043
-108.66841,48,661.104109
-21.280304,232,661.799052
146.103519,1000,665.464843
-452.437453,121,665.835097
-312.992817,86,666.064773
-2.706364,242,666.846579
-370.946069,99,667.156762
297.19937,258,667.920286
21.365751,117,668.261845
311.916984,613,670.228737
-105.701614,45,670.342834
-101.821945,57,670.507108
-74.295033,40,670.615274
-80.572081,40,670.73703
-306.92803,94,670.981771
-102.60843,61,671.160439
291.684548,377,672.230912
-139.348215,82,672.464497
-94.361979,38,672.56787
4.927501,96,672.853659
-396.518608,78,673.119273
274.820795,536,674.896749
-136.415258,45,675.017703
275.432146,494,676.532251
-94.114058,59,676.682546
-61.015645,41,676.791193
44.315099,215,677.487783
24.575708,200,678.141142
-130.207142,44,678.262538
-304.256295,92,678.531161
-123.037039,42,678.641793
248.306424,444,679.94449
256.873219,244,680.708394
263.625298,284,681.603736
-109.716482,48,681.771015
-113.597654,43,681.890035
-13.516222,245,682.088557
-79.307787,43,682.107212
-123.035354,49,682.126551
-94.011687,72,682.153133
270.116558,333,682.328755
157.135925,1000,685.667127
-109.865273,120,685.982965
157.377821,1000,689.599666
240.610362,646,691.52336
-72.977448,37,691.61882
-116.445119,49,691.74392
1.555425,191,692.272047
273.549595,611,694.442993
171.765409,1000,697.849409
-107.424019,54,698.026622
-167.832943,79,698.226396
240.303795,827,700.851605
-354.960876,125,701.239549
256.657332,408,702.530398
267.953916,228,703.331509
7.858018,426,704.606743
6.128802,129,704.952004
-126.734674,49,705.079257
60.657564,1000,710.095446
-470.108156,106,710.392923
-137.494207,71,710.589338
-91.453223,71,710.782954
-101.206313,75,711.00282
56.394589,139,711.40328
250.710424,500,713.149385
-82.873032,129,713.577573
-93.128901,52,713.737082
-86.193317,49,713.872272
276.215432,466,715.49717
150.315111,1000,717.349961
-435.004853,96,717.390389
273.238938,246,717.515566
-447.343719,84,717.54936
-88.692282,84,717.585535
275.239981,341,718.59795
-246.964591,92,718.838385
224.030248,685,721.3152
-124.068223,58,721.478929
-154.166499,77,721.709647
-310.705037,109,722.064162
-105.888136,65,722.300098
