#{"t_start": 1629380091.7583737, "env_id": "LunarLander-v2"}
r,l,t
274.559851,663,5479.491697
262.711783,453,5490.012368
265.644852,142,5493.399774
209.795126,632,5508.391629
252.805864,441,5518.773215
37.75348,78,5520.566194
316.878511,317,5527.755318
262.705414,359,5536.046659
289.646882,297,5542.982157
280.842668,401,5552.151095
272.65485,237,5559.157331
265.013573,692,5575.671969
194.713654,537,5588.155498
241.187984,189,5592.564272
255.025243,269,5598.937575
234.002322,357,5607.437303
284.879043,354,5615.857783
243.062297,189,5620.394192
32.42447,1000,5644.834008
126.311579,1000,5668.832048
33.167871,140,5672.020574
266.694735,912,5693.56925
-641.609552,146,5696.90998
19.756446,104,5699.401964
50.320427,86,5701.365274
37.681752,95,5703.618848
273.467225,354,5711.845369
228.641544,243,5717.646627
287.766217,831,5737.563131
263.208535,760,5755.179325
242.460425,528,5767.470531
239.052588,964,5790.152316
45.957617,164,5796.170151
240.194278,331,5803.816575
261.714172,498,5815.568087
20.549542,71,5817.175604
236.153002,551,5830.052863
-25.270868,126,5832.952192
-46.565311,95,5835.210223
236.842983,688,5851.383892
24.32699,109,5853.939007
226.788796,992,5877.593213
244.238628,1000,5901.626934
7.12728,103,5903.960217
260.14222,757,5921.655861
-72.559978,99,5923.83099
263.458155,528,5936.105864
29.331736,166,5940.066103
-0.654955,158,5943.824081
280.448022,313,5951.173762
254.282937,479,5962.325321
-93.877476,114,5964.914789
266.734779,405,5974.252109
276.185285,655,5989.685226
243.692645,908,6011.322143
263.581954,453,6022.124522
56.341207,127,6025.439493
324.088421,1155,6054.809114
-303.276203,83,6056.692175
-30.184357,80,6058.464445
27.953352,87,6060.506722
-0.682773,315,6067.523754
269.979039,734,6085.033832
271.594985,310,6092.13159
7.437706,144,6095.723599
263.383522,274,6102.271057
260.260489,904,6124.608672
275.838619,585,6138.700497
296.008521,727,6155.840893
268.912495,326,6163.564052
11.714627,118,6166.337466
11.923272,126,6169.34178
273.55639,228,6174.603497
16.416756,102,6176.983959
234.193117,203,6181.630455
237.840408,410,6191.16173
265.417217,261,6197.181097
12.166653,112,6199.788974
9.218928,143,6203.086605
-6.908817,77,6204.889735
43.064446,84,6206.930779
1.786699,119,6209.72413
25.119961,102,6212.118661
311.905962,587,6226.033926
277.222581,296,6232.871939
241.353273,806,6251.662658
263.891711,291,6258.514797
44.760452,110,6261.029899
484.118205,535,6274.628147
305.291267,253,6280.501792
259.050743,320,6287.979106
288.575765,408,6297.272161
6.39925,132,6300.351315
270.234585,231,6305.707242
267.871189,239,6311.17352
268.478604,566,6324.307269
277.781369,212,6329.186432
71.496529,128,6332.005917
22.29953,165,6335.738627
249.463116,310,6342.924062
265.851508,918,6364.320806
17.215054,96,6366.504452
54.176368,136,6369.52632
303.732261,497,6381.172261
277.02237,369,6389.652715
267.678484,642,6404.733845
304.311674,399,6414.036451
295.138262,390,6423.077161
278.612818,301,6429.963938
-6.320871,115,6432.569336
24.448455,211,6437.465159
